generation,n_valid,n_invalid,gen_time_sec,fidelity_min,fidelity_max,fidelity_mean,fidelity_std,fidelity_median,fidelity_mad,gate_eff_min,gate_eff_max,gate_eff_mean,gate_eff_std,gate_eff_median,gate_eff_mad,depth_eff_min,depth_eff_max,depth_eff_mean,depth_eff_std,depth_eff_median,depth_eff_mad,unique_behaviors,behavior_diversity,scalar_fitness_min,scalar_fitness_mean
0,260,40,755.56,0.002,0.4888,0.180126,0.092414,0.13075,0.05585,0.0,0.94,0.662038,0.351232,0.87,0.05,0.0,0.96,0.683923,0.362072,0.9,0.046667,203,0.7808,0.8512,12.508797
1,297,3,360.91,0.001,0.4984,0.272292,0.159149,0.2456,0.1207,0.485,0.935,0.879007,0.07983,0.915,0.005,0.5,0.953333,0.901504,0.085503,0.933333,0.013333,150,0.5051,0.767,8.080368
2,298,2,370.15,0.001,0.9762,0.310615,0.17054,0.2517,0.1627,0.635,0.94,0.902936,0.063195,0.925,0.01,0.666667,0.96,0.922953,0.065681,0.946667,0.0,180,0.604,0.2638,6.950123
3,299,1,343.54,0.0018,0.9786,0.540516,0.376045,0.4908,0.4607,0.7,0.96,0.926154,0.033003,0.935,0.005,0.74,0.973333,0.94796,0.030927,0.953333,0.006667,165,0.5518,0.1814,5.069249
4,299,1,381.94,0.0009,0.9803,0.496353,0.336009,0.4877,0.2444,0.58,0.965,0.914866,0.06991,0.935,0.02,0.633333,0.973333,0.933445,0.071749,0.96,0.006667,230,0.7692,0.1797,5.158564
5,299,1,383.14,0.0024,0.9803,0.524669,0.324948,0.4902,0.2446,0.475,0.965,0.917441,0.065902,0.935,0.015,0.446667,0.973333,0.937057,0.06764,0.953333,0.013333,246,0.8227,0.1606,4.885832
6,299,1,377.95,0.0017,0.9803,0.508279,0.329861,0.4885,0.2439,0.66,0.965,0.923395,0.049989,0.935,0.015,0.666667,0.973333,0.942988,0.050608,0.96,0.006667,259,0.8662,0.1606,4.9453
7,300,0,389.9,0.0017,0.9803,0.474084,0.349686,0.4798,0.35225,0.625,0.965,0.914467,0.065827,0.935,0.015,0.64,0.973333,0.933556,0.065593,0.953333,0.013333,261,0.87,0.1606,5.868049
8,300,0,369.45,0.0008,0.9803,0.51298,0.347954,0.4859,0.2639,0.63,0.965,0.918083,0.063823,0.935,0.015,0.646667,0.973333,0.937,0.064197,0.96,0.006667,258,0.86,0.1606,5.514687
9,299,1,370.05,0.0019,0.9803,0.510189,0.344838,0.487,0.2471,0.595,0.965,0.92209,0.057673,0.935,0.015,0.626667,0.973333,0.941851,0.056295,0.953333,0.013333,262,0.8763,0.1606,5.584058
10,299,1,368.7,0.0015,0.9803,0.532749,0.351597,0.4905,0.343,0.615,0.965,0.922324,0.056342,0.935,0.02,0.613333,0.973333,0.941717,0.055028,0.96,0.006667,261,0.8729,0.1606,4.992
11,300,0,396.1,0.0,0.9803,0.479018,0.327132,0.4856,0.23925,0.665,0.965,0.919817,0.053613,0.935,0.015,0.666667,0.973333,0.939933,0.053956,0.953333,0.013333,278,0.9267,0.1606,5.375048
12,300,0,401.24,0.0002,0.9807,0.459508,0.328927,0.4819,0.2377,0.5,0.965,0.9234,0.049184,0.93,0.015,0.526667,0.973333,0.944267,0.049392,0.953333,0.006667,287,0.9567,0.1606,5.746892
13,299,1,385.89,0.0005,0.9807,0.466304,0.329606,0.4857,0.2405,0.65,0.965,0.920368,0.053832,0.93,0.01,0.646667,0.973333,0.941382,0.050335,0.953333,0.006667,278,0.9298,0.1606,5.735168
14,299,1,389.97,0.001,0.9808,0.471233,0.336583,0.4849,0.2428,0.4,0.965,0.918629,0.064976,0.935,0.015,0.413333,0.98,0.938595,0.064004,0.953333,0.013333,273,0.913,0.1606,5.569971
15,298,2,357.31,0.0022,0.9808,0.57199,0.353402,0.49285,0.3672,0.61,0.965,0.931695,0.039696,0.94,0.015,0.646667,0.973333,0.95094,0.036221,0.96,0.013333,251,0.8423,0.1598,4.426064
